p,RSS_profile,LR_profile,threshold_95
0.982,0.00013158547892566986,119.39746771342891,3.841458820694124
0.98205,0.00013088379993627834,119.31726625167387,3.841458820694124
0.9821,0.0001301840215519989,119.23685265766385,3.841458820694124
0.98215,0.00012948614357755054,119.15622579923894,3.841458820694124
0.9822,0.0001287901658202878,119.07538453545963,3.841458820694124
0.98225,0.00012809608808532147,118.99432771594645,3.841458820694124
0.9823,0.00012740391017810733,118.9130541810788,3.841458820694124
0.98235,0.0001267136319057927,118.83156276205547,3.841458820694124
0.9823999999999999,0.00012602525307368545,118.74985228037833,3.841458820694124
0.9824499999999999,0.0001253387734866454,118.66792154791024,3.841458820694124
0.9824999999999999,0.0001246541929520573,118.58576936712703,3.841458820694124
0.98255,0.00012397151127554104,118.50339453050118,3.841458820694124
0.9826,0.00012329072826290896,118.4207958206272,3.841458820694124
0.98265,0.00012261184372025665,118.33797201012476,3.841458820694124
0.9827,0.00012193485745339034,118.25492186145922,3.841458820694124
0.98275,0.0001212597692679445,118.17164412684377,3.841458820694124
0.9828,0.00012058657897051143,118.08813754826626,3.841458820694124
0.98285,0.00011991528636669152,118.00440085713397,3.841458820694124
0.9829,0.00011924589126264093,117.92043277434874,3.841458820694124
0.98295,0.00011857839346444287,117.83623201011152,3.841458820694124
0.983,0.00011791279277786653,117.75179726377198,3.841458820694124
0.98305,0.00011724908900880775,117.66712722376266,3.841458820694124
0.9831,0.00011658728196364559,117.58222056752247,3.841458820694124
0.98315,0.00011592737144829797,117.49707596125165,3.841458820694124
0.9832,0.00011526935726869284,117.41169205984517,3.841458820694124
0.98325,0.00011461323923094192,117.32606750678727,3.841458820694124
0.9833,0.00011395901714107655,117.24020093398758,3.841458820694124
0.98335,0.00011330669080520816,117.15409096167024,3.841458820694124
0.9833999999999999,0.00011265626002928918,117.06773619820866,3.841458820694124
0.9834499999999999,0.0001120077246193882,116.9811352400263,3.841458820694124
0.9835,0.00011136108438171717,116.89428667146318,3.841458820694124
0.98355,0.00011071633912227425,116.80718906458861,3.841458820694124
0.9836,0.0001100734886472053,116.71984097910806,3.841458820694124
0.98365,0.00010943253276235366,116.63224096215853,3.841458820694124
0.9837,0.00010879347127401531,116.54438754826576,3.841458820694124
0.98375,0.00010815630398857198,116.45627925914746,3.841458820694124
0.9838,0.00010752103071153981,116.36791460343099,3.841458820694124
0.98385,0.00010688765124951399,116.27929207677055,3.841458820694124
0.9839,0.00010625616540872303,116.19041016149332,3.841458820694124
0.98395,0.00010562657299473783,116.10126732639985,3.841458820694124
0.984,0.00010499887381408023,116.01186202683226,3.841458820694124
0.98405,0.00010437306767287907,115.9221927043237,3.841458820694124
0.9841,0.00010374915437737312,115.83225778650583,3.841458820694124
0.98415,0.00010312713373352961,115.74205568688761,3.841458820694124
0.9842,0.00010250700554773903,115.65158480478705,3.841458820694124
0.98425,0.00010188876962599977,115.56084352504213,3.841458820694124
0.9843,0.00010127242577463665,115.4698302179415,3.841458820694124
0.98435,0.00010065797379962383,115.37854323894886,3.841458820694124
0.9843999999999999,0.000100045413507752,115.2869809286973,3.841458820694124
0.9844499999999999,9.943474470412714e-05,115.19514161243397,3.841458820694124
0.9844999999999999,9.882596719599559e-05,115.10302360040833,3.841458820694124
